student_id,company_id,cgpa_normalized,10th_normalized,12th_normalized,active_backlogs,dept_match,required_skills_match_ratio,preferred_skills_match_ratio,total_internship_months,max_internship_tier,num_projects,max_project_complexity,meets_project_complexity,num_global_premium_certs,num_global_standard_certs,num_national_certs,meets_cert_tier,num_papers,max_paper_tier,num_advanced_skills,num_verified_skills
SRM_LAT_050,CO016,0.766,0.9129999999999999,0.7090000000000001,1,1,0.0,0.0,1.0,2,5,3,1,1,2,1,1,0,0,2,4
SRM_LAT_051,CO016,0.705,0.97,0.7170000000000001,1,1,0.0,0.0,5.0,3,5,3,1,1,0,0,1,0,0,3,7
SRM_LAT_052,CO016,0.907,0.767,0.8809999999999999,1,0,0.0,0.0,3.0,3,5,3,1,0,1,1,1,0,0,1,7
SRM_LAT_053,CO016,0.9480000000000001,0.706,0.99,2,1,0.0,0.0,8.0,3,5,3,1,2,1,1,1,0,0,2,4
SRM_LAT_054,CO016,0.612,0.935,0.5710000000000001,1,1,0.0,0.0,3.0,5,5,3,1,1,0,0,1,0,0,0,6
SRM_LAT_055,CO016,0.607,0.99,0.852,1,1,0.0,0.0,12.0,4,5,3,1,0,1,0,1,0,0,3,7
SRM_LAT_056,CO016,0.877,0.99,0.887,1,1,0.0,0.0,3.0,5,5,2,1,0,2,1,1,0,0,3,5
SRM_LAT_057,CO016,0.8019999999999999,0.7809999999999999,0.85,2,0,0.0,0.0,2.0,2,5,3,1,1,0,2,1,0,0,3,5
SRM_LAT_058,CO016,0.773,0.8440000000000001,0.76,1,1,0.0,0.0,3.0,3,5,3,1,0,0,1,1,0,0,4,5
SRM_LAT_059,CO016,0.752,0.754,0.716,1,1,0.0,0.0,1.0,2,5,3,1,1,1,0,1,0,0,6,6
SRM_LAT_060,CO016,0.48600000000000004,0.807,0.473,1,0,0.0,0.0,4.0,5,5,3,1,1,0,0,1,0,0,2,4
SRM_LAT_061,CO016,0.45899999999999996,0.903,0.47600000000000003,1,1,0.0,0.0,1.0,5,5,3,1,0,2,1,1,0,0,0,6
SRM_LAT_062,CO016,0.733,0.69,0.654,2,1,0.0,0.0,6.0,5,5,3,1,0,1,0,1,0,0,4,3
SRM_LAT_063,CO016,0.9710000000000001,0.735,0.82,1,1,0.0,0.0,7.0,4,5,3,1,0,1,2,1,0,0,5,5
SRM_LAT_064,CO016,0.874,0.718,0.76,1,1,0.0,0.0,7.0,4,5,3,1,0,1,0,1,0,0,2,6
SRM_LAT_065,CO016,0.609,0.7609999999999999,0.568,1,1,0.0,0.0,6.0,5,5,3,1,0,1,0,1,0,0,6,5
SRM_LAT_066,CO016,0.829,0.6809999999999999,0.894,1,1,0.0,0.0,3.0,5,5,3,1,0,0,0,1,0,0,2,5
SRM_LAT_067,CO016,0.614,0.9129999999999999,0.754,1,0,0.0,0.0,3.0,5,5,3,1,1,0,2,1,0,0,1,5
SRM_LAT_068,CO016,0.837,0.99,0.82,1,1,0.0,0.0,1.0,3,5,3,1,1,1,1,1,0,0,3,7
SRM_LAT_069,CO016,0.6679999999999999,0.74,0.6829999999999999,1,1,0.0,0.0,6.0,2,5,3,1,0,0,2,1,0,0,1,1
SRM_LAT_070,CO016,0.8310000000000001,0.795,0.873,1,1,0.0,0.0,12.0,5,5,3,1,1,0,1,1,0,0,4,6
SRM_LAT_071,CO016,0.5589999999999999,0.99,0.653,2,1,0.0,0.0,9.0,5,5,3,1,0,1,0,1,0,0,1,6
SRM_LAT_072,CO016,0.7110000000000001,0.755,0.612,1,1,0.0,0.0,2.0,3,5,3,1,2,2,0,1,0,0,3,5
SRM_LAT_073,CO016,0.658,0.879,0.722,1,1,0.0,0.0,3.0,5,5,3,1,0,2,1,1,0,0,1,7
SRM_LAT_074,CO016,0.666,0.773,0.6,1,1,0.0,0.0,5.0,5,5,3,1,0,0,1,1,0,0,5,5
SRM_LAT_075,CO016,0.603,0.922,0.59,1,1,0.0,0.0,3.0,5,5,3,1,0,1,2,1,0,0,2,5
SRM_LAT_076,CO016,0.72,0.755,0.718,1,1,0.0,0.0,12.0,5,5,3,1,1,1,1,1,0,0,4,3
SRM_LAT_077,CO016,0.865,0.616,0.855,1,1,0.0,0.0,6.0,5,5,3,1,0,1,1,1,0,0,1,6
SRM_LAT_078,CO016,0.907,0.5329999999999999,0.99,2,1,0.0,0.0,12.0,5,5,3,1,1,1,0,1,0,0,2,3
SRM_LAT_079,CO016,0.849,0.757,0.792,1,1,0.0,0.0,3.0,3,5,3,1,1,1,0,1,0,0,4,8
SRM_LAT_080,CO016,0.9029999999999999,0.625,0.9420000000000001,1,1,0.0,0.0,4.0,5,5,3,1,1,2,0,1,0,0,3,3
SRM_LAT_081,CO016,0.645,0.99,0.64,2,0,0.0,0.0,3.0,3,5,3,1,0,2,1,1,0,0,3,6
SRM_LAT_082,CO016,0.892,0.87,0.9670000000000001,1,1,0.0,0.0,4.0,4,5,3,1,0,1,0,1,0,0,3,6
SRM_LAT_083,CO016,0.704,0.513,0.6659999999999999,1,1,0.0,0.0,1.0,4,5,3,1,2,0,1,1,0,0,5,5
SRM_LAT_084,CO016,0.744,0.696,0.6920000000000001,1,1,0.0,0.0,7.0,3,5,2,1,2,1,0,1,0,0,2,5
SRM_LAT_085,CO016,0.609,0.495,0.6709999999999999,1,1,0.0,0.0,2.0,3,5,3,1,1,1,0,1,0,0,3,3
SRM_LAT_086,CO016,0.984,0.9329999999999999,0.9109999999999999,1,1,0.0,0.0,4.0,3,5,3,1,2,0,1,1,0,0,4,2
SRM_LAT_087,CO016,0.782,0.99,0.865,1,1,0.0,0.0,2.0,5,5,3,1,1,1,1,1,0,0,1,5
SRM_LAT_088,CO016,0.6519999999999999,0.99,0.757,2,1,0.0,0.0,2.0,3,5,3,1,0,0,1,1,0,0,0,4
SRM_LAT_089,CO016,0.721,0.99,0.6729999999999999,2,1,0.0,0.0,3.0,2,5,3,1,0,2,0,1,0,0,2,6
SRM_LAT_090,CO016,0.908,0.73,0.935,1,1,0.0,0.0,3.0,3,5,2,1,1,1,1,1,0,0,4,6
SRM_LAT_091,CO016,0.737,0.97,0.912,1,1,0.0,0.0,5.0,5,5,3,1,1,1,0,1,0,0,6,7
SRM_LAT_092,CO016,0.679,0.59,0.7979999999999999,1,1,0.0,0.0,2.0,3,5,3,1,0,1,0,1,0,0,4,6
SRM_LAT_093,CO016,0.8789999999999999,0.735,0.8270000000000001,1,1,0.0,0.0,4.0,5,5,3,1,0,1,1,1,0,0,0,7
SRM_LAT_094,CO016,0.8400000000000001,0.868,0.838,1,1,0.0,0.0,8.0,5,5,3,1,2,0,2,1,0,0,1,7
SRM_LAT_095,CO016,0.776,0.7090000000000001,0.82,1,1,0.0,0.0,9.0,5,5,3,1,0,0,0,1,0,0,3,2
SRM_LAT_096,CO016,0.621,0.655,0.613,1,1,0.0,0.0,1.0,4,5,3,1,1,0,1,1,0,0,1,3
SRM_LAT_097,CO016,0.646,0.727,0.6659999999999999,1,0,0.0,0.0,1.0,3,5,3,1,0,1,1,1,0,0,2,5
SRM_LAT_098,CO016,0.842,0.705,0.8540000000000001,1,0,0.0,0.0,5.0,4,5,3,1,1,1,0,1,0,0,6,5
SRM_LAT_099,CO016,0.529,0.99,0.502,1,1,0.0,0.0,1.0,4,5,2,1,0,3,1,1,0,0,2,5
SRM_LAT_100,CO016,0.674,0.99,0.575,1,1,0.0,0.0,1.0,5,5,3,1,0,0,1,1,0,0,1,6
SRM_LAT_101,CO016,0.799,0.687,0.741,1,0,0.0,0.0,2.0,4,5,3,1,1,1,0,1,0,0,1,3
SRM_LAT_102,CO016,0.868,0.8490000000000001,0.99,1,1,0.0,0.0,6.0,3,5,3,1,0,0,1,1,0,0,5,5
SRM_LAT_103,CO016,0.787,0.804,0.742,1,1,0.0,0.0,3.0,4,5,3,1,1,0,0,1,0,0,4,5
SRM_LAT_104,CO016,0.826,0.909,0.655,2,1,0.0,0.0,1.0,2,5,3,1,1,0,0,1,0,0,3,6
SRM_LAT_105,CO016,0.9470000000000001,0.99,0.8809999999999999,2,1,0.0,0.0,1.0,3,5,3,1,3,0,0,1,0,0,1,7
SRM_LAT_106,CO016,0.806,0.853,0.65,1,1,0.0,0.0,3.0,2,5,3,1,1,0,0,1,0,0,2,7
SRM_LAT_107,CO016,0.778,0.59,0.753,1,1,0.0,0.0,5.0,3,5,3,1,1,1,1,1,0,0,3,4
SRM_LAT_108,CO016,0.687,0.59,0.754,1,1,0.0,0.0,8.0,3,5,3,1,1,0,1,1,0,0,3,7
SRM_LAT_109,CO016,0.7889999999999999,0.7190000000000001,0.882,1,1,0.0,0.0,4.0,4,5,3,1,1,2,1,1,0,0,4,8
SRM_LAT_110,CO016,0.783,0.7190000000000001,0.679,1,1,0.0,0.0,1.0,3,5,3,1,1,1,1,1,0,0,4,4
SRM_LAT_111,CO016,0.608,0.789,0.5920000000000001,2,1,0.0,0.0,6.0,2,5,3,1,1,2,0,1,0,0,1,7
SRM_LAT_112,CO016,0.913,0.8490000000000001,0.8640000000000001,1,1,0.0,0.0,1.0,3,5,3,1,0,1,0,1,0,0,3,7
SRM_LAT_113,CO016,0.654,0.99,0.6579999999999999,2,1,0.0,0.0,7.0,5,5,3,1,1,1,0,1,0,0,2,5
SRM_LAT_114,CO016,0.6950000000000001,0.99,0.696,1,1,0.0,0.0,4.0,3,5,3,1,1,1,0,1,0,0,1,7
SRM_LAT_115,CO016,0.8640000000000001,0.745,0.9420000000000001,2,1,0.0,0.0,7.0,3,5,3,1,0,0,1,1,0,0,1,6
SRM_LAT_116,CO016,0.686,0.9309999999999999,0.6709999999999999,1,1,0.0,0.0,4.0,5,5,2,1,1,0,3,1,0,0,5,7
SRM_LAT_117,CO016,0.497,0.935,0.442,1,1,0.0,0.0,5.0,5,5,3,1,0,0,1,1,0,0,5,3
SRM_LAT_118,CO016,0.7230000000000001,0.99,0.848,2,1,0.0,0.0,1.0,3,5,3,1,1,1,2,1,0,0,3,7
SRM_LAT_119,CO016,0.991,0.696,0.99,1,1,0.0,0.0,2.0,3,5,3,1,1,1,0,1,0,0,3,6
SRM_LAT_120,CO016,0.942,0.8590000000000001,0.9209999999999999,1,1,0.0,0.0,12.0,4,5,3,1,0,0,3,1,0,0,3,6
SRM_LAT_121,CO016,0.893,0.922,0.8440000000000001,1,1,0.0,0.0,7.0,4,5,3,1,0,1,0,1,0,0,3,4
SRM_LAT_122,CO016,0.792,0.706,0.8059999999999999,1,1,0.0,0.0,8.0,5,5,3,1,0,0,0,1,0,0,3,5
SRM_LAT_123,CO016,0.8470000000000001,0.754,0.8270000000000001,2,1,0.0,0.0,8.0,4,5,3,1,1,0,0,1,0,0,2,4
SRM_LAT_124,CO016,0.8,0.561,0.7709999999999999,1,1,0.0,0.0,6.0,5,5,2,1,1,0,1,1,0,0,5,4
SRM_LAT_125,CO016,0.829,0.922,0.742,2,1,0.0,0.0,6.0,2,5,3,1,1,0,0,1,0,0,1,6
SRM_LAT_126,CO016,0.9880000000000001,0.8440000000000001,0.99,1,1,0.0,0.0,8.0,5,5,2,1,0,2,0,1,0,0,6,4
SRM_LAT_127,CO016,0.743,0.804,0.748,1,1,0.0,0.0,6.0,4,5,1,0,1,2,0,1,0,0,3,4
SRM_LAT_128,CO016,0.7,0.64,0.715,2,1,0.0,0.0,3.0,4,5,3,1,1,0,1,1,0,0,2,6
SRM_LAT_129,CO016,0.665,0.7070000000000001,0.7659999999999999,1,1,0.0,0.0,2.0,2,5,2,1,1,0,1,1,0,0,3,5
SRM_LAT_130,CO016,0.6759999999999999,0.7979999999999999,0.652,1,1,0.0,0.0,6.0,2,5,3,1,0,1,0,1,0,0,2,7
SRM_LAT_131,CO016,0.74,0.705,0.764,1,1,0.0,0.0,1.0,2,5,3,1,0,1,3,1,0,0,3,5
SRM_LAT_132,CO016,0.8210000000000001,0.706,0.723,1,1,0.0,0.0,4.0,4,5,3,1,1,1,2,1,0,0,4,6
SRM_LAT_133,CO016,0.611,0.856,0.5920000000000001,1,1,0.0,0.0,1.0,3,5,3,1,0,1,0,1,0,0,3,4
SRM_LAT_134,CO016,0.837,0.721,0.895,1,1,0.0,0.0,3.0,5,5,3,1,0,1,0,1,0,0,4,5
SRM_LAT_135,CO016,0.778,0.816,0.9179999999999999,1,1,0.0,0.0,6.0,4,5,3,1,0,0,1,1,0,0,2,4
SRM_LAT_136,CO016,0.493,0.917,0.49200000000000005,1,1,0.0,0.0,1.0,2,5,3,1,2,0,0,1,0,0,4,6
SRM_LAT_137,CO016,0.749,0.8170000000000001,0.742,1,1,0.0,0.0,3.0,4,5,3,1,0,1,0,1,0,0,2,8
SRM_LAT_138,CO016,0.754,0.903,0.78,1,1,0.0,0.0,6.0,5,5,3,1,0,1,3,1,0,0,3,6
SRM_LAT_139,CO016,0.758,0.903,0.852,2,1,0.0,0.0,3.0,2,5,3,1,0,1,0,1,0,0,2,6
SRM_LAT_140,CO016,0.901,0.753,0.894,1,1,0.0,0.0,6.0,3,5,3,1,1,1,0,1,0,0,1,7
SRM_LAT_141,CO016,0.763,0.6829999999999999,0.805,1,1,0.0,0.0,1.0,3,5,3,1,2,2,0,1,0,0,5,7
SRM_LAT_142,CO016,0.826,0.785,0.909,1,1,0.0,0.0,5.0,4,5,3,1,1,1,0,1,0,0,3,5
SRM_LAT_143,CO016,0.883,0.696,0.9229999999999999,1,1,0.0,0.0,4.0,3,5,3,1,0,1,3,1,0,0,2,5
SRM_LAT_144,CO016,0.629,0.7090000000000001,0.552,1,1,0.0,0.0,1.0,4,5,3,1,1,0,1,1,0,0,2,5
SRM_LAT_145,CO016,0.7150000000000001,0.682,0.631,1,1,0.0,0.0,1.0,2,5,2,1,1,1,2,1,0,0,3,5
SRM_LAT_146,CO016,0.836,0.97,0.802,1,1,0.0,0.0,3.0,5,5,3,1,0,1,0,1,0,0,1,7
SRM_LAT_147,CO016,0.787,0.718,0.7959999999999999,1,1,0.0,0.0,5.0,3,5,3,1,1,2,0,1,0,0,2,8
SRM_LAT_148,CO016,0.768,0.589,0.912,1,1,0.0,0.0,2.0,2,5,3,1,0,1,2,1,0,0,2,4
SRM_LAT_149,CO016,0.607,0.99,0.746,1,0,0.0,0.0,2.0,3,5,2,1,0,0,0,1,0,0,4,4
SRM_LAT_150,CO016,0.775,0.514,0.708,1,1,0.0,0.0,6.0,5,5,3,1,0,2,1,1,0,0,4,3
SRM_LAT_151,CO016,0.8220000000000001,0.99,0.759,1,0,0.0,0.0,4.0,5,5,2,1,1,1,0,1,0,0,3,2
SRM_LAT_152,CO016,0.835,0.47,0.937,1,1,0.0,0.0,1.0,4,5,3,1,0,0,2,1,0,0,2,5
SRM_LAT_153,CO016,0.45,0.816,0.429,1,1,0.0,0.0,6.0,3,5,3,1,0,1,1,1,0,0,1,6
SRM_LAT_154,CO016,0.767,0.755,0.863,2,1,0.0,0.0,1.0,5,5,3,1,0,0,0,1,0,0,2,4
SRM_LAT_155,CO016,0.9890000000000001,0.9670000000000001,0.99,1,1,0.0,0.0,2.0,3,5,3,1,0,0,1,1,0,0,3,6
SRM_LAT_156,CO016,0.6799999999999999,0.97,0.552,1,1,0.0,0.0,9.0,4,5,3,1,0,0,1,1,0,0,1,3
SRM_LAT_157,CO016,0.665,0.99,0.6920000000000001,1,1,0.0,0.0,2.0,5,5,3,1,0,0,0,1,0,0,1,4
SRM_LAT_158,CO016,0.6769999999999999,0.61,0.755,1,1,0.0,0.0,2.0,5,5,3,1,0,1,0,1,0,0,0,7
SRM_LAT_159,CO016,0.734,0.826,0.82,2,0,0.0,0.0,8.0,5,5,3,1,1,1,0,1,0,0,4,5
SRM_LAT_160,CO016,0.6679999999999999,0.818,0.6729999999999999,1,1,0.0,0.0,6.0,4,5,3,1,2,1,1,1,0,0,4,5
SRM_LAT_161,CO016,0.95,0.514,0.897,1,1,0.0,0.0,8.0,3,5,2,1,1,1,0,1,0,0,4,5
SRM_LAT_162,CO016,0.617,0.8590000000000001,0.6990000000000001,2,1,0.0,0.0,1.0,4,5,3,1,1,1,0,1,0,0,3,6
SRM_LAT_163,CO016,0.6719999999999999,0.706,0.6409999999999999,2,1,0.0,0.0,1.0,5,5,3,1,1,0,0,1,0,0,1,4
SRM_LAT_164,CO016,0.8119999999999999,0.907,0.8320000000000001,1,1,0.0,0.0,6.0,2,5,3,1,1,1,2,1,0,0,2,3
SRM_LAT_165,CO016,0.675,0.7090000000000001,0.758,1,0,0.0,0.0,3.0,4,5,2,1,2,0,1,1,0,0,1,7
SRM_LAT_166,CO016,0.8039999999999999,0.903,0.8440000000000001,1,1,0.0,0.0,6.0,2,5,3,1,1,0,1,1,0,0,3,7
SRM_LAT_167,CO016,0.583,0.919,0.519,1,1,0.0,0.0,6.0,2,5,3,1,0,1,1,1,0,0,3,2
SRM_LAT_168,CO016,0.82,0.856,0.848,1,1,0.0,0.0,5.0,4,5,3,1,0,1,2,1,0,0,5,7
SRM_LAT_169,CO016,0.868,0.99,0.9159999999999999,1,1,0.0,0.0,6.0,5,5,3,1,0,2,1,1,0,0,3,6
SRM_LAT_170,CO016,0.794,0.752,0.727,1,1,0.0,0.0,2.0,4,5,3,1,2,0,0,1,0,0,3,4
SRM_LAT_171,CO016,0.893,0.99,0.9059999999999999,1,1,0.0,0.0,7.0,5,5,3,1,1,0,1,1,0,0,3,6
SRM_LAT_172,CO016,0.7070000000000001,0.855,0.7290000000000001,2,0,0.0,0.0,6.0,2,5,3,1,0,2,1,1,0,0,6,5
SRM_LAT_173,CO016,0.733,0.687,0.6890000000000001,1,1,0.0,0.0,4.0,3,5,3,1,0,0,1,1,0,0,5,5
SRM_LAT_174,CO016,0.75,0.862,0.655,1,0,0.0,0.0,1.0,5,5,3,1,1,1,0,1,0,0,1,5
SRM_LAT_175,CO016,0.835,0.922,0.884,2,1,0.0,0.0,2.0,3,5,3,1,1,1,0,1,0,0,3,3
SRM_LAT_176,CO016,0.624,0.655,0.6809999999999999,1,1,0.0,0.0,1.0,2,5,3,1,1,0,0,1,0,0,2,2
SRM_LAT_177,CO016,0.8300000000000001,0.9329999999999999,0.8059999999999999,2,1,0.0,0.0,5.0,2,5,3,1,1,0,0,1,0,0,1,5
SRM_LAT_178,CO016,0.692,0.9670000000000001,0.755,2,1,0.0,0.0,1.0,4,5,3,1,1,0,2,1,0,0,4,5
SRM_LAT_179,CO016,0.796,0.789,0.7290000000000001,1,1,0.0,0.0,6.0,4,5,3,1,0,0,1,1,0,0,1,5
SRM_LAT_180,CO016,0.644,0.773,0.655,1,0,0.0,0.0,12.0,5,5,3,1,1,0,3,1,0,0,2,3
SRM_LAT_181,CO016,0.8560000000000001,0.64,0.894,2,1,0.0,0.0,1.0,5,5,3,1,0,1,1,1,0,0,1,7
SRM_LAT_182,CO016,0.806,0.753,0.8270000000000001,1,1,0.0,0.0,12.0,3,5,3,1,0,2,1,1,0,0,5,7
SRM_LAT_183,CO016,0.712,0.775,0.759,2,1,0.0,0.0,6.0,5,5,3,1,0,1,1,1,0,0,2,7
SRM_LAT_184,CO016,0.806,0.706,0.748,1,1,0.0,0.0,7.0,4,5,3,1,1,1,0,1,0,0,5,7
SRM_LAT_185,CO016,0.721,0.561,0.774,1,1,0.0,0.0,5.0,4,5,3,1,0,0,0,1,0,0,3,7
SRM_LAT_186,CO016,0.792,0.514,0.861,1,1,0.0,0.0,1.0,2,5,3,1,0,0,2,1,0,0,1,6
SRM_LAT_187,CO016,0.6980000000000001,0.9329999999999999,0.758,1,1,0.0,0.0,3.0,5,5,3,1,1,1,1,1,0,0,1,5
SRM_LAT_188,CO016,0.635,0.564,0.6990000000000001,1,1,0.0,0.0,3.0,4,5,3,1,2,1,0,1,0,0,1,7
SRM_LAT_189,CO016,0.501,0.735,0.624,1,1,0.0,0.0,7.0,4,5,3,1,1,2,1,1,0,0,3,7
SRM_LAT_190,CO016,0.6849999999999999,0.785,0.6859999999999999,1,1,0.0,0.0,1.0,5,5,3,1,2,1,0,1,0,0,2,4
SRM_LAT_191,CO016,0.791,0.861,0.8170000000000001,1,1,0.0,0.0,6.0,2,5,3,1,1,0,0,1,0,0,3,3
SRM_LAT_192,CO016,0.7969999999999999,0.7070000000000001,0.718,1,1,0.0,0.0,4.0,3,5,3,1,1,0,0,1,0,0,3,4
SRM_LAT_193,CO016,0.859,0.711,0.8390000000000001,1,1,0.0,0.0,6.0,3,5,3,1,1,0,0,1,0,0,1,5
SRM_LAT_194,CO016,0.78,0.6829999999999999,0.6829999999999999,1,1,0.0,0.0,8.0,5,5,3,1,1,1,0,1,0,0,1,5
SRM_LAT_195,CO016,0.913,0.919,0.963,1,1,0.0,0.0,1.0,2,5,3,1,1,0,0,1,0,0,2,6
SRM_LAT_196,CO016,0.615,0.5329999999999999,0.6759999999999999,1,0,0.0,0.0,2.0,5,5,3,1,1,0,0,1,0,0,2,6
SRM_LAT_197,CO016,0.959,0.903,0.938,1,1,0.0,0.0,9.0,4,5,3,1,1,0,0,1,0,0,3,7
SRM_LAT_198,CO016,0.985,0.7190000000000001,0.847,1,1,0.0,0.0,1.0,2,5,3,1,1,0,1,1,0,0,0,6
SRM_LAT_199,CO016,0.807,0.9309999999999999,0.8809999999999999,2,1,0.0,0.0,3.0,4,5,3,1,0,1,1,1,0,0,3,6
SRM_LAT_200,CO016,0.624,0.851,0.581,1,1,0.0,0.0,1.0,4,5,3,1,1,0,0,1,0,0,4,4
SRM_STA_001,CO017,0.7110000000000001,0.608,0.637,0,1,0.0,0.0,0.0,0,2,2,1,0,1,2,1,0,0,0,2
SRM_STA_001_V2,CO017,0.7110000000000001,0.608,0.637,0,1,0.0,0.0,0.0,0,2,3,1,1,3,0,1,0,0,2,4
SRM_STA_002,CO017,0.774,0.7120000000000001,0.754,2,1,0.667,0.0,5.0,4,3,3,1,3,0,1,1,0,0,2,4
SRM_STA_002_V2,CO017,0.774,0.7120000000000001,0.754,2,1,0.667,0.0,4.0,3,3,3,1,0,1,0,1,0,0,2,6
SRM_STA_003,CO017,0.8460000000000001,0.9670000000000001,0.863,1,1,0.0,0.0,6.0,2,3,3,1,0,0,1,1,0,0,2,6
SRM_STA_003_V2,CO017,0.8460000000000001,0.9670000000000001,0.863,1,1,0.0,0.0,3.0,2,3,2,1,1,0,0,1,0,0,4,3
SRM_STA_004,CO017,0.659,0.785,0.675,0,1,0.0,0.0,5.0,5,2,2,1,0,0,1,1,0,0,2,7
SRM_STA_004_V2,CO017,0.659,0.785,0.675,0,1,0.0,0.0,3.0,4,2,1,0,0,0,0,1,0,0,4,7
SRM_STA_005,CO017,0.766,0.755,0.8009999999999999,0,1,0.0,0.0,4.0,5,2,2,1,0,0,0,1,0,0,4,6
SRM_STA_005_V2,CO017,0.766,0.755,0.8009999999999999,0,1,0.0,0.0,9.0,2,2,3,1,0,0,1,1,0,0,5,7
SRM_STA_006,CO017,0.885,0.765,0.82,0,1,0.333,0.0,0.0,0,2,3,1,0,1,0,1,0,0,1,4
SRM_STA_006_V2,CO017,0.885,0.765,0.82,0,1,0.333,0.0,0.0,0,2,3,1,0,0,0,1,0,0,1,2
SRM_STA_007,CO017,0.8009999999999999,0.856,0.682,0,1,0.0,0.0,4.0,3,2,1,0,0,1,0,1,0,0,0,6
SRM_STA_007_V2,CO017,0.8009999999999999,0.856,0.682,0,1,0.0,0.0,2.0,3,2,2,1,0,0,1,1,0,0,0,5
SRM_STA_008,CO017,0.8039999999999999,0.757,0.8009999999999999,0,1,0.0,0.0,0.0,0,2,2,1,0,1,1,1,0,0,2,8
SRM_STA_008_V2,CO017,0.8039999999999999,0.757,0.8009999999999999,0,1,0.0,0.0,0.0,0,2,3,1,0,2,1,1,0,0,3,3
SRM_STA_009,CO017,0.742,0.682,0.722,0,1,0.333,0.0,6.0,5,2,3,1,1,0,2,1,0,0,3,4
SRM_STA_009_V2,CO017,0.742,0.682,0.722,0,1,0.333,0.0,2.0,3,2,2,1,1,0,1,1,0,0,4,4
SRM_STA_010,CO017,0.769,0.773,0.8320000000000001,0,1,0.0,0.0,6.0,3,2,3,1,0,3,0,1,0,0,4,4
SRM_STA_010_V2,CO017,0.769,0.773,0.8320000000000001,0,1,0.0,0.0,2.0,2,2,2,1,1,2,0,1,0,0,0,2
SRM_STA_011,CO017,0.861,0.946,0.9309999999999999,0,1,0.0,0.0,4.0,5,2,3,1,0,1,0,1,0,0,0,7
SRM_STA_011_V2,CO017,0.861,0.946,0.9309999999999999,0,1,0.0,0.0,8.0,4,2,1,0,0,1,0,1,0,0,1,7
SRM_STA_012,CO017,0.665,0.638,0.6920000000000001,0,1,0.0,0.0,0.0,0,3,1,0,1,1,0,1,0,0,3,5
SRM_STA_012_V2,CO017,0.665,0.638,0.6920000000000001,0,1,0.0,0.0,0.0,0,3,3,1,0,0,0,1,0,0,3,5
SRM_STA_013,CO017,0.74,0.7070000000000001,0.8140000000000001,0,1,0.0,0.0,0.0,0,2,3,1,0,1,2,1,0,0,1,2
SRM_STA_013_V2,CO017,0.74,0.7070000000000001,0.8140000000000001,0,1,0.0,0.0,0.0,0,2,2,1,1,1,0,1,0,0,2,4
SRM_STA_014,CO017,0.717,0.706,0.795,0,1,0.0,0.0,1.0,3,2,2,1,0,0,1,1,0,0,2,3
SRM_STA_014_V2,CO017,0.717,0.706,0.795,0,1,0.0,0.0,6.0,4,2,2,1,0,0,0,1,0,0,2,2
SRM_STA_015,CO017,0.688,0.634,0.613,0,1,0.333,0.0,2.0,4,2,2,1,0,0,1,1,0,0,5,8
SRM_STA_015_V2,CO017,0.688,0.634,0.613,0,1,0.333,0.0,4.0,5,2,1,0,1,2,0,1,0,0,5,5
SRM_STA_016,CO017,0.764,0.828,0.779,0,1,0.0,0.0,0.0,0,2,2,1,2,0,1,1,0,0,0,3
SRM_STA_016_V2,CO017,0.764,0.828,0.779,0,1,0.0,0.0,0.0,0,2,2,1,1,2,1,1,0,0,2,3
SRM_STA_017,CO017,0.73,0.7809999999999999,0.797,1,1,0.0,0.0,2.0,4,2,2,1,1,0,0,1,0,0,2,2
SRM_STA_017_V2,CO017,0.73,0.7809999999999999,0.797,1,1,0.0,0.0,2.0,3,2,3,1,0,0,2,1,0,0,3,2
SRM_STA_018,CO017,0.906,0.818,0.8220000000000001,0,1,0.0,0.0,0.0,0,3,3,1,0,1,0,1,0,0,1,2
SRM_STA_018_V2,CO017,0.906,0.818,0.8220000000000001,0,1,0.0,0.0,0.0,0,3,3,1,2,0,0,1,0,0,1,2
SRM_STA_019,CO017,0.792,0.727,0.721,0,1,0.0,0.0,0.0,0,3,3,1,2,0,0,1,0,0,0,5
SRM_STA_019_V2,CO017,0.792,0.727,0.721,0,1,0.0,0.0,0.0,0,3,3,1,0,0,0,1,0,0,3,5
SRM_STA_020,CO017,0.6950000000000001,0.643,0.6609999999999999,1,1,0.333,0.0,1.0,4,3,2,1,2,1,0,1,0,0,3,5
SRM_STA_020_V2,CO017,0.6950000000000001,0.643,0.6609999999999999,1,1,0.333,0.0,6.0,3,3,3,1,0,0,0,1,0,0,3,5
SRM_STA_021,CO017,0.778,0.759,0.682,0,1,0.0,0.0,4.0,3,2,3,1,2,0,0,1,0,0,0,3
SRM_STA_021_V2,CO017,0.778,0.759,0.682,0,1,0.0,0.0,2.0,2,2,3,1,0,0,2,1,0,0,1,6
SRM_STA_022,CO017,0.787,0.903,0.807,0,1,0.0,0.0,0.0,0,2,2,1,0,1,0,1,0,0,1,2
SRM_STA_022_V2,CO017,0.787,0.903,0.807,0,1,0.0,0.0,0.0,0,2,3,1,0,1,0,1,0,0,1,3
SRM_STA_023,CO017,0.756,0.805,0.72,0,1,0.333,0.0,0.0,0,2,3,1,0,1,0,1,0,0,7,6
SRM_STA_023_V2,CO017,0.756,0.805,0.72,0,1,0.333,0.0,0.0,0,2,1,0,0,1,0,1,0,0,6,5
