cert_id,student_id,cert_name,issuing_body,tier,domain,year_obtained
RW-CERT-SRM_STA_175-02,SRM_STA_175,"{'cert_name': '(cid:127) Tableau Certified Data Analyst', 'issuing_body': 'Tableau', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Standard,Cloud,2026
RW-CERT-SRM_STA_175-03,SRM_STA_175,"{'cert_name': '(cid:127) Azure Data Scientist Associate', 'issuing_body': 'Microsoft', 'tier': 'National', 'year_obtained': 2024}",Issuer,Local,AI,2024
RW-CERT-SRM_STA_175-04,SRM_STA_175,"{'cert_name': '(cid:127) NVIDIA Certified Associate', 'issuing_body': 'Generative AI LLMs — NVIDIA', 'tier': 'National', 'year_obtained': 2023}",Issuer,Global_Standard,Programming,2025
RW-CERT-SRM_STA_176-01,SRM_STA_176,"{'cert_name': '(cid:127) GitHub Copilot Certification', 'issuing_body': 'GitHub', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Premium,Cloud,2026
RW-CERT-SRM_STA_176-02,SRM_STA_176,"{'cert_name': '(cid:127) ISTQB Foundation Level', 'issuing_body': 'ISTQB', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Premium,AI,2024
RW-CERT-SRM_STA_176-03,SRM_STA_176,"{'cert_name': '(cid:127) Azure Data Scientist Associate', 'issuing_body': 'Microsoft', 'tier': 'National', 'year_obtained': 2025}",Issuer,National,Cloud,2023
RW-CERT-SRM_STA_176-04,SRM_STA_176,"{'cert_name': '(cid:127) Microsoft Certified: Azure AI Fundamentals', 'issuing_body': 'Microsoft', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Premium,Data,2025
RW-CERT-SRM_STA_177-01,SRM_STA_177,"{'cert_name': '(cid:127) Oracle Cloud Visual Builder Studio 2023 Application Associate', 'issuing_body': 'Oracle', 'tier': 'National', 'year_obtained': 2025}",Issuer,National,Data,2022
RW-CERT-SRM_STA_177-02,SRM_STA_177,"{'cert_name': '(cid:127) Oracle Cloud Infrastructure 2025 Generative AI Professional', 'issuing_body': 'Oracle', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Standard,Cloud,2023
RW-CERT-SRM_STA_177-03,SRM_STA_177,"{'cert_name': '(cid:127) Oracle Certified Professional: Java SE 17 Developer', 'issuing_body': 'Oracle', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Premium,Programming,2022
RW-CERT-SRM_STA_177-04,SRM_STA_177,"{'cert_name': '(cid:127) Blue Prism Certified Developer', 'issuing_body': 'Blue Prism', 'tier': 'National', 'year_obtained': 2024}",Issuer,Local,Programming,2023
RW-CERT-SRM_STA_178-01,SRM_STA_178,"{'cert_name': '(cid:127) AWS Certified Data Engineer', 'issuing_body': 'Associate — Amazon', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Standard,Cloud,2025
RW-CERT-SRM_STA_178-02,SRM_STA_178,"{'cert_name': '(cid:127) AWS Certified AI Practitioner', 'issuing_body': 'Amazon', 'tier': 'National', 'year_obtained': 2025}",Issuer,Local,Cloud,2023
RW-CERT-SRM_STA_178-03,SRM_STA_178,"{'cert_name': '(cid:127) Oracle Cloud Infrastructure 2025 Generative AI Professional', 'issuing_body': 'Oracle', 'tier': 'National', 'year_obtained': 2023}",Issuer,Global_Standard,Data,2023
RW-CERT-SRM_STA_179-01,SRM_STA_179,"{'cert_name': '(cid:127) AWS Certified Developer', 'issuing_body': 'Associate — Amazon', 'tier': 'National', 'year_obtained': 2025}",Issuer,Local,Web,2022
RW-CERT-SRM_STA_179-02,SRM_STA_179,"{'cert_name': '(cid:127) CompTIA Cloud+', 'issuing_body': 'CompTIA', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Premium,Data,2026
RW-CERT-SRM_STA_179-03,SRM_STA_179,"{'cert_name': '(cid:127) Google Cloud Certified: Cloud Developer', 'issuing_body': 'Google', 'tier': 'National', 'year_obtained': 2024}",Issuer,National,Programming,2025
RW-CERT-SRM_STA_180-01,SRM_STA_180,"{'cert_name': '(cid:127) NVIDIA Certified Associate', 'issuing_body': 'Generative AI LLMs — NVIDIA', 'tier': 'National', 'year_obtained': 2025}",Issuer,Local,Web,2025
RW-CERT-SRM_STA_180-02,SRM_STA_180,"{'cert_name': '(cid:127) Microsoft Certified: Azure AI Fundamentals', 'issuing_body': 'Microsoft', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Premium,Data,2025
RW-CERT-SRM_STA_180-03,SRM_STA_180,"{'cert_name': '(cid:127) Oracle Cloud Infrastructure 2025 Generative AI Professional', 'issuing_body': 'Oracle', 'tier': 'National', 'year_obtained': 2023}",Issuer,National,Programming,2022
RW-CERT-SRM_STA_181-01,SRM_STA_181,"{'cert_name': '(cid:127) Entry Certificate in Business Analysis (ECBA)', 'issuing_body': 'IIBA', 'tier': 'National', 'year_obtained': 2024}",Issuer,National,Cloud,2024
RW-CERT-SRM_STA_181-02,SRM_STA_181,"{'cert_name': '(cid:127) Azure Data Scientist Associate', 'issuing_body': 'Microsoft', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Premium,Programming,2022
RW-CERT-SRM_STA_181-03,SRM_STA_181,"{'cert_name': '(cid:127) Google Cloud Certified: Machine Learning Engineer', 'issuing_body': 'Google', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Standard,Programming,2023
RW-CERT-SRM_STA_181-04,SRM_STA_181,"{'cert_name': '(cid:127) Microsoft Dynamics 365 Finance Functional Consultant (MB', 'issuing_body': '310) — Microsoft', 'tier': 'National', 'year_obtained': 2024}",Issuer,Local,Web,2023
RW-CERT-SRM_STA_182-01,SRM_STA_182,"{'cert_name': '(cid:127) AWS Certified Machine Learning', 'issuing_body': 'Specialty — Amazon', 'tier': 'National', 'year_obtained': 2025}",Issuer,Local,Cloud,2025
RW-CERT-SRM_STA_182-02,SRM_STA_182,"{'cert_name': '(cid:127) NVIDIA Certified Associate', 'issuing_body': 'Generative AI Multimodal — NVIDIA', 'tier': 'National', 'year_obtained': 2023}",Issuer,National,AI,2025
RW-CERT-SRM_STA_182-03,SRM_STA_182,"{'cert_name': '(cid:127) Google Cloud Certified: Machine Learning Engineer', 'issuing_body': 'Google', 'tier': 'National', 'year_obtained': 2023}",Issuer,Local,Web,2025
RW-CERT-SRM_STA_183-01,SRM_STA_183,"{'cert_name': '(cid:127) Oracle Certified Professional: Java SE 17 Developer', 'issuing_body': 'Oracle', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Standard,Web,2025
RW-CERT-SRM_STA_183-02,SRM_STA_183,"{'cert_name': '(cid:127) Salesforce Certified Platform Developer I', 'issuing_body': 'Salesforce', 'tier': 'National', 'year_obtained': 2024}",Issuer,Local,AI,2025
RW-CERT-SRM_STA_183-03,SRM_STA_183,"{'cert_name': '(cid:127) Docker Certified Associate', 'issuing_body': 'Docker', 'tier': 'National', 'year_obtained': 2023}",Issuer,Global_Standard,Programming,2024
RW-CERT-SRM_STA_183-04,SRM_STA_183,"{'cert_name': '(cid:127) Certified Pega System Architect', 'issuing_body': 'Pegasystems', 'tier': 'National', 'year_obtained': 2023}",Issuer,Local,Programming,2022
RW-CERT-SRM_STA_184-01,SRM_STA_184,"{'cert_name': '(cid:127) Certified Blockchain Expert', 'issuing_body': 'Blockchain Council', 'tier': 'National', 'year_obtained': 2024}",Issuer,Local,AI,2023
RW-CERT-SRM_STA_184-02,SRM_STA_184,"{'cert_name': '(cid:127) NPTEL', 'issuing_body': 'Machine Learning — NPTEL', 'tier': 'NPTEL', 'year_obtained': 2024}",Issuer,Global_Premium,Web,2022
RW-CERT-SRM_STA_185-01,SRM_STA_185,"{'cert_name': '(cid:127) NPTEL', 'issuing_body': 'Programming in Java — NPTEL', 'tier': 'NPTEL', 'year_obtained': 2025}",Issuer,Global_Standard,Programming,2026
RW-CERT-SRM_STA_185-02,SRM_STA_185,"{'cert_name': '(cid:127) Certified Blockchain Expert', 'issuing_body': 'Blockchain Council', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Standard,Cloud,2024
RW-CERT-SRM_STA_186-01,SRM_STA_186,"{'cert_name': '(cid:127) Oracle APEX Cloud Developer Professional', 'issuing_body': 'Oracle', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Standard,Cloud,2025
RW-CERT-SRM_STA_186-02,SRM_STA_186,"{'cert_name': '(cid:127) Blue Prism Certified Developer', 'issuing_body': 'Blue Prism', 'tier': 'National', 'year_obtained': 2024}",Issuer,Local,Web,2025
RW-CERT-SRM_STA_186-03,SRM_STA_186,"{'cert_name': '(cid:127) Certified Kubernetes Application Developer (CKAD)', 'issuing_body': 'CNCF', 'tier': 'National', 'year_obtained': 2024}",Issuer,National,Cloud,2025
RW-CERT-SRM_STA_187-01,SRM_STA_187,"{'cert_name': '(cid:127) CCNA', 'issuing_body': 'Cisco', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Premium,Web,2025
RW-CERT-SRM_STA_187-02,SRM_STA_187,"{'cert_name': '(cid:127) Red Hat Certified Engineer (DevOps)', 'issuing_body': 'Red Hat', 'tier': 'National', 'year_obtained': 2025}",Issuer,Local,AI,2022
RW-CERT-SRM_STA_187-03,SRM_STA_187,"{'cert_name': '(cid:127) Certified Ethical Hacker (CEH V12)', 'issuing_body': 'EC-Council', 'tier': 'National', 'year_obtained': 2024}","{'cert_name': '(cid:127) Certified Ethical Hacker (CEH V12)', 'issuing_body': 'EC",Global_Standard,Web,2026
RW-CERT-SRM_STA_187-04,SRM_STA_187,"{'cert_name': '(cid:127) Linux Essentials', 'issuing_body': 'LPI', 'tier': 'National', 'year_obtained': 2023}",Issuer,Global_Premium,Web,2023
RW-CERT-SRM_STA_188-01,SRM_STA_188,"{'cert_name': '(cid:127) Oracle AI Autonomous Database 2025 Professional', 'issuing_body': 'Oracle', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Premium,Web,2026
RW-CERT-SRM_STA_188-02,SRM_STA_188,"{'cert_name': '(cid:127) AWS Certified Machine Learning', 'issuing_body': 'Specialty — Amazon', 'tier': 'National', 'year_obtained': 2024}",Issuer,National,Programming,2024
RW-CERT-SRM_STA_188-03,SRM_STA_188,"{'cert_name': '(cid:127) Red Hat Certified Specialist in Containers', 'issuing_body': 'Red Hat', 'tier': 'National', 'year_obtained': 2024}",Issuer,National,Programming,2025
RW-CERT-SRM_STA_189-01,SRM_STA_189,"{'cert_name': '(cid:127) A4Q Certified Selenium 4 Tester Foundation', 'issuing_body': 'A4Q', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Premium,AI,2024
RW-CERT-SRM_STA_189-02,SRM_STA_189,"{'cert_name': '(cid:127) NPTEL', 'issuing_body': 'Machine Learning — NPTEL', 'tier': 'NPTEL', 'year_obtained': 2024}",Issuer,National,AI,2023
RW-CERT-SRM_STA_189-03,SRM_STA_189,"{'cert_name': '(cid:127) Atlassian Certified Associate', 'issuing_body': 'Jira Software Essentials — Atlassian', 'tier': 'National', 'year_obtained': 2023}",Issuer,Global_Standard,Data,2023
RW-CERT-SRM_STA_190-01,SRM_STA_190,"{'cert_name': '(cid:127) CompTIA IT Fundamentals', 'issuing_body': 'CompTIA', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Standard,Data,2022
RW-CERT-SRM_STA_190-02,SRM_STA_190,"{'cert_name': '(cid:127) AWS Certified Developer', 'issuing_body': 'Associate — Amazon', 'tier': 'National', 'year_obtained': 2024}",Issuer,National,Web,2022
RW-CERT-SRM_STA_190-03,SRM_STA_190,"{'cert_name': '(cid:127) Certified Modern Web Development', 'issuing_body': 'Coursera', 'tier': 'National', 'year_obtained': 2023}",Issuer,Global_Premium,Data,2026
RW-CERT-SRM_STA_191-01,SRM_STA_191,"{'cert_name': '(cid:127) Microsoft Certified: Azure AI Fundamentals', 'issuing_body': 'Microsoft', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Premium,AI,2026
RW-CERT-SRM_STA_191-02,SRM_STA_191,"{'cert_name': '(cid:127) NVIDIA Certified Associate', 'issuing_body': 'Generative AI Multimodal — NVIDIA', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Premium,Cloud,2024
RW-CERT-SRM_STA_191-03,SRM_STA_191,"{'cert_name': '(cid:127) Azure Data Scientist Associate', 'issuing_body': 'Microsoft', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Premium,Web,2023
RW-CERT-SRM_STA_191-04,SRM_STA_191,"{'cert_name': '(cid:127) Microsoft Power Platform Fundamentals', 'issuing_body': 'Microsoft', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Standard,Data,2023
RW-CERT-SRM_STA_192-01,SRM_STA_192,"{'cert_name': '(cid:127) Blue Prism Certified Developer', 'issuing_body': 'Blue Prism', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Premium,Cloud,2026
RW-CERT-SRM_STA_192-02,SRM_STA_192,"{'cert_name': '(cid:127) Linux Essentials', 'issuing_body': 'LPI', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Standard,Cloud,2022
RW-CERT-SRM_STA_192-03,SRM_STA_192,"{'cert_name': '(cid:127) CompTIA Network+', 'issuing_body': 'CompTIA', 'tier': 'National', 'year_obtained': 2024}",Issuer,Local,Cloud,2023
RW-CERT-SRM_STA_193-01,SRM_STA_193,"{'cert_name': '(cid:127) NPTEL', 'issuing_body': 'Programming in Java — NPTEL', 'tier': 'NPTEL', 'year_obtained': 2025}",Issuer,Global_Premium,Cloud,2023
RW-CERT-SRM_STA_193-02,SRM_STA_193,"{'cert_name': '(cid:127) Certified Blockchain Expert', 'issuing_body': 'Blockchain Council', 'tier': 'National', 'year_obtained': 2023}",Issuer,Global_Standard,AI,2022
RW-CERT-SRM_STA_194-01,SRM_STA_194,"{'cert_name': '(cid:127) Atlassian Certified Associate', 'issuing_body': 'Jira Software Essentials — Atlassian', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Standard,Cloud,2025
RW-CERT-SRM_STA_194-02,SRM_STA_194,"{'cert_name': '(cid:127) Juniper Networks Certified Associate (JNCIA)', 'issuing_body': 'Juniper', 'tier': 'National', 'year_obtained': 2024}",Issuer,National,AI,2026
RW-CERT-SRM_STA_194-03,SRM_STA_194,"{'cert_name': '(cid:127) CompTIA Network+', 'issuing_body': 'CompTIA', 'tier': 'National', 'year_obtained': 2024}",Issuer,Local,Data,2025
RW-CERT-SRM_STA_195-01,SRM_STA_195,"{'cert_name': '(cid:127) CompTIA Network+', 'issuing_body': 'CompTIA', 'tier': 'National', 'year_obtained': 2025}",Issuer,Local,Cloud,2023
RW-CERT-SRM_STA_195-02,SRM_STA_195,"{'cert_name': '(cid:127) Certified Cloud Security Engineer', 'issuing_body': 'EC-Council', 'tier': 'National', 'year_obtained': 2025}","{'cert_name': '(cid:127) Certified Cloud Security Engineer', 'issuing_body': 'EC",Global_Premium,Data,2025
RW-CERT-SRM_STA_195-03,SRM_STA_195,"{'cert_name': '(cid:127) Red Hat Certified System Administrator (RHCSA)', 'issuing_body': 'Red Hat', 'tier': 'National', 'year_obtained': 2023}",Issuer,National,Cloud,2022
RW-CERT-SRM_STA_196-01,SRM_STA_196,"{'cert_name': '(cid:127) Microsoft Certified: Azure Data Engineer Associate', 'issuing_body': 'Microsoft', 'tier': 'National', 'year_obtained': 2025}",Issuer,Local,AI,2023
RW-CERT-SRM_STA_196-02,SRM_STA_196,"{'cert_name': '(cid:127) Tableau Desktop Specialist', 'issuing_body': 'Tableau', 'tier': 'National', 'year_obtained': 2025}",Issuer,National,Web,2026
RW-CERT-SRM_STA_196-03,SRM_STA_196,"{'cert_name': '(cid:127) Microsoft Certified: Azure AI Fundamentals', 'issuing_body': 'Microsoft', 'tier': 'National', 'year_obtained': 2024}",Issuer,Local,Web,2026
RW-CERT-SRM_STA_197-01,SRM_STA_197,"{'cert_name': '(cid:127) CompTIA IT Fundamentals', 'issuing_body': 'CompTIA', 'tier': 'National', 'year_obtained': 2025}",Issuer,Local,Data,2026
RW-CERT-SRM_STA_197-02,SRM_STA_197,"{'cert_name': '(cid:127) Oracle Certified Professional: Java SE 17 Developer', 'issuing_body': 'Oracle', 'tier': 'National', 'year_obtained': 2025}",Issuer,Local,Programming,2025
RW-CERT-SRM_STA_197-03,SRM_STA_197,"{'cert_name': '(cid:127) MongoDB Associate Developer', 'issuing_body': 'MongoDB', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Standard,Web,2023
RW-CERT-SRM_STA_197-04,SRM_STA_197,"{'cert_name': '(cid:127) AWS Certified Solutions Architect', 'issuing_body': 'Associate — Amazon', 'tier': 'National', 'year_obtained': 2023}",Issuer,Local,Data,2022
RW-CERT-SRM_STA_198-01,SRM_STA_198,"{'cert_name': '(cid:127) Google Cloud Certified: Machine Learning Engineer', 'issuing_body': 'Google', 'tier': 'National', 'year_obtained': 2025}",Issuer,Local,Cloud,2022
RW-CERT-SRM_STA_198-02,SRM_STA_198,"{'cert_name': '(cid:127) NVIDIA Certified Associate', 'issuing_body': 'Generative AI Multimodal — NVIDIA', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Standard,Cloud,2024
RW-CERT-SRM_STA_198-03,SRM_STA_198,"{'cert_name': '(cid:127) AWS Certified AI Practitioner', 'issuing_body': 'Amazon', 'tier': 'National', 'year_obtained': 2023}",Issuer,National,Data,2023
RW-CERT-SRM_STA_199-01,SRM_STA_199,"{'cert_name': '(cid:127) Certified React.js Developer', 'issuing_body': 'W3Schools', 'tier': 'National', 'year_obtained': 2025}",Issuer,Global_Premium,Programming,2025
RW-CERT-SRM_STA_199-02,SRM_STA_199,"{'cert_name': '(cid:127) Certified Full Stack Developer (CFSD)', 'issuing_body': 'GAQM', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Premium,Cloud,2023
RW-CERT-SRM_STA_199-03,SRM_STA_199,"{'cert_name': '(cid:127) AWS Certified Cloud Practitioner', 'issuing_body': 'Amazon', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Standard,AI,2026
RW-CERT-SRM_STA_200-01,SRM_STA_200,"{'cert_name': '(cid:127) Certified React.js Developer', 'issuing_body': 'W3Schools', 'tier': 'National', 'year_obtained': 2024}",Issuer,National,Data,2022
RW-CERT-SRM_STA_200-02,SRM_STA_200,"{'cert_name': '(cid:127) AWS Certified Cloud Practitioner', 'issuing_body': 'Amazon', 'tier': 'National', 'year_obtained': 2024}",Issuer,Global_Standard,Web,2023
RW-CERT-SRM_STA_200-03,SRM_STA_200,"{'cert_name': '(cid:127) Google Cloud Certified: Machine Learning Engineer', 'issuing_body': 'Google', 'tier': 'National', 'year_obtained': 2023}",Issuer,Local,Web,2023
RW-CERT-SRM_TWO_001-01,SRM_TWO_001,AWS Certified Developer - Associate,AWS Certified Developer,Local,Web,2023
RW-CERT-SRM_TWO_001_V2-01,SRM_TWO_001_V2,AWS Certified Developer - Associate,AWS Certified Developer,Local,Web,2022
RW-CERT-SRM_TWO_002-01,SRM_TWO_002,NPTEL - Machine Learning,NPTEL,Global_Premium,Data,2023
RW-CERT-SRM_TWO_002-02,SRM_TWO_002,Docker Certified Associate,Issuer,Local,AI,2022
RW-CERT-SRM_TWO_002_V2-01,SRM_TWO_002_V2,NPTEL - Machine Learning,NPTEL,Global_Standard,Programming,2025
RW-CERT-SRM_TWO_002_V2-02,SRM_TWO_002_V2,Docker Certified Associate,Issuer,Local,Cloud,2025
RW-CERT-SRM_TWO_003-01,SRM_TWO_003,Certified Ethical Hacker (CEH V12),Issuer,Global_Premium,Programming,2026
RW-CERT-SRM_TWO_003_V2-01,SRM_TWO_003_V2,Certified Ethical Hacker (CEH V12),Issuer,Global_Premium,Programming,2025
RW-CERT-SRM_TWO_004-01,SRM_TWO_004,Google Cloud Certified: Cloud Engineer,Issuer,Local,Data,2022
RW-CERT-SRM_TWO_004-02,SRM_TWO_004,AWS Certified Cloud Practitioner,Issuer,Global_Premium,Cloud,2022
RW-CERT-SRM_TWO_004_V2-01,SRM_TWO_004_V2,Google Cloud Certified: Cloud Engineer,Issuer,National,AI,2022
RW-CERT-SRM_TWO_004_V2-02,SRM_TWO_004_V2,AWS Certified Cloud Practitioner,Issuer,Local,Web,2026
RW-CERT-SRM_TWO_005-01,SRM_TWO_005,Microsoft Certified: Azure Fundamentals,Issuer,Global_Standard,Cloud,2022
RW-CERT-SRM_TWO_005_V2-01,SRM_TWO_005_V2,Microsoft Certified: Azure Fundamentals,Issuer,Global_Standard,Data,2022
RW-CERT-SRM_TWO_006-01,SRM_TWO_006,MongoDB Associate Developer,Issuer,Global_Premium,AI,2022
RW-CERT-SRM_TWO_006-02,SRM_TWO_006,NPTEL - Machine Learning,NPTEL,Global_Standard,Cloud,2022
RW-CERT-SRM_TWO_006_V2-01,SRM_TWO_006_V2,MongoDB Associate Developer,Issuer,Local,Programming,2025
RW-CERT-SRM_TWO_006_V2-02,SRM_TWO_006_V2,NPTEL - Machine Learning,NPTEL,National,Cloud,2023
RW-CERT-SRM_TWO_007-01,SRM_TWO_007,Tableau Certified Data Analyst,Issuer,National,AI,2025
RW-CERT-SRM_TWO_007-02,SRM_TWO_007,AWS Certified Developer - Associate,AWS Certified Developer,Global_Premium,AI,2023
RW-CERT-SRM_TWO_007-03,SRM_TWO_007,Certified Ethical Hacker (CEH V12),Issuer,National,Programming,2025
RW-CERT-SRM_TWO_007-04,SRM_TWO_007,Oracle Certified Professional: Java SE 11,Issuer,Local,AI,2025
RW-CERT-SRM_TWO_007_V2-01,SRM_TWO_007_V2,Tableau Certified Data Analyst,Issuer,National,Web,2024
RW-CERT-SRM_TWO_007_V2-02,SRM_TWO_007_V2,AWS Certified Developer - Associate,AWS Certified Developer,Global_Premium,Data,2025
RW-CERT-SRM_TWO_007_V2-03,SRM_TWO_007_V2,Certified Ethical Hacker (CEH V12),Issuer,Local,Data,2026
RW-CERT-SRM_TWO_007_V2-04,SRM_TWO_007_V2,Oracle Certified Professional: Java SE 11,Issuer,Global_Premium,Data,2024
RW-CERT-SRM_TWO_008-01,SRM_TWO_008,NPTEL - Programming in Java,NPTEL,Local,Programming,2022
RW-CERT-SRM_TWO_008-02,SRM_TWO_008,AWS Certified Cloud Practitioner,Issuer,National,AI,2025
RW-CERT-SRM_TWO_008-03,SRM_TWO_008,CCNA,Issuer,National,Cloud,2023
RW-CERT-SRM_TWO_008-04,SRM_TWO_008,MongoDB Associate Developer,Issuer,Global_Standard,AI,2024
RW-CERT-SRM_TWO_008_V2-01,SRM_TWO_008_V2,NPTEL - Programming in Java,NPTEL,Global_Standard,Web,2025
RW-CERT-SRM_TWO_008_V2-02,SRM_TWO_008_V2,AWS Certified Cloud Practitioner,Issuer,National,Web,2023
RW-CERT-SRM_TWO_008_V2-03,SRM_TWO_008_V2,CCNA,Issuer,Local,Web,2025
