student_id,company_id,group_id,fit_score,relevance_grade,rank_within_group,eligible,hard_pass
S0439,CO012,11,0.0,0,202,0,0
S0440,CO012,11,0.0,0,202,0,0
S0441,CO012,11,0.0,0,202,0,0
S0443,CO012,11,0.0,0,202,0,0
S0444,CO012,11,0.0,0,202,0,0
S0445,CO012,11,0.0,0,202,0,0
S0446,CO012,11,0.0,0,202,0,0
S0447,CO012,11,0.0,0,202,0,0
S0448,CO012,11,0.0,0,202,0,0
S0449,CO012,11,0.0,0,202,0,0
S0450,CO012,11,0.0,0,202,0,0
S0451,CO012,11,0.0,0,202,0,0
S0455,CO012,11,0.0,0,202,0,0
S0456,CO012,11,0.0,0,202,0,0
S0457,CO012,11,0.0,0,202,0,0
S0459,CO012,11,0.0,0,202,0,0
S0460,CO012,11,0.0,0,202,0,0
S0461,CO012,11,0.0,0,202,0,0
S0462,CO012,11,0.0,0,202,0,0
S0465,CO012,11,0.0,0,202,0,0
S0466,CO012,11,0.0,0,202,0,0
S0467,CO012,11,0.0,0,202,0,0
S0469,CO012,11,0.0,0,202,0,0
S0470,CO012,11,0.0,0,202,0,0
S0472,CO012,11,0.0,0,202,0,0
S0473,CO012,11,0.0,0,202,0,0
S0474,CO012,11,0.0,0,202,0,0
S0475,CO012,11,0.0,0,202,0,0
S0476,CO012,11,0.0,0,202,0,0
S0478,CO012,11,0.0,0,202,0,0
S0479,CO012,11,0.0,0,202,0,0
S0480,CO012,11,0.0,0,202,0,0
S0481,CO012,11,0.0,0,202,0,0
S0482,CO012,11,0.0,0,202,0,0
S0483,CO012,11,0.0,0,202,0,0
S0485,CO012,11,0.0,0,202,0,0
S0486,CO012,11,0.0,0,202,0,0
S0487,CO012,11,0.0,0,202,0,0
S0488,CO012,11,0.0,0,202,0,0
S0489,CO012,11,0.0,0,202,0,0
S0490,CO012,11,0.0,0,202,0,0
S0491,CO012,11,0.0,0,202,0,0
S0492,CO012,11,0.0,0,202,0,0
S0493,CO012,11,0.0,0,202,0,0
S0494,CO012,11,0.0,0,202,0,0
S0495,CO012,11,0.0,0,202,0,0
S0496,CO012,11,0.0,0,202,0,0
S0497,CO012,11,0.0,0,202,0,0
S0498,CO012,11,0.0,0,202,0,0
S0500,CO012,11,0.0,0,202,0,0
S0502,CO012,11,0.0,0,202,0,0
S0503,CO012,11,0.0,0,202,0,0
S0504,CO012,11,0.0,0,202,0,0
S0505,CO012,11,0.0,0,202,0,0
S0506,CO012,11,0.0,0,202,0,0
S0509,CO012,11,0.0,0,202,0,0
S0510,CO012,11,0.0,0,202,0,0
S0511,CO012,11,0.0,0,202,0,0
S0512,CO012,11,0.0,0,202,0,0
S0515,CO012,11,0.0,0,202,0,0
S0516,CO012,11,0.0,0,202,0,0
S0517,CO012,11,0.0,0,202,0,0
S0518,CO012,11,0.0,0,202,0,0
S0519,CO012,11,0.0,0,202,0,0
S0520,CO012,11,0.0,0,202,0,0
S0522,CO012,11,0.0,0,202,0,0
S0523,CO012,11,0.0,0,202,0,0
S0525,CO012,11,0.0,0,202,0,0
S0526,CO012,11,0.0,0,202,0,0
S0527,CO012,11,0.0,0,202,0,0
S0528,CO012,11,0.0,0,202,0,0
S0529,CO012,11,0.0,0,202,0,0
S0530,CO012,11,0.0,0,202,0,0
S0531,CO012,11,0.0,0,202,0,0
S0532,CO012,11,0.0,0,202,0,0
S0533,CO012,11,0.0,0,202,0,0
S0536,CO012,11,0.0,0,202,0,0
S0537,CO012,11,0.0,0,202,0,0
S0538,CO012,11,0.0,0,202,0,0
S0540,CO012,11,0.0,0,202,0,0
S0541,CO012,11,0.0,0,202,0,0
S0542,CO012,11,0.0,0,202,0,0
S0546,CO012,11,0.0,0,202,0,0
S0547,CO012,11,0.0,0,202,0,0
S0549,CO012,11,0.0,0,202,0,0
S0550,CO012,11,0.0,0,202,0,0
S0551,CO012,11,0.0,0,202,0,0
S0552,CO012,11,0.0,0,202,0,0
S0554,CO012,11,0.0,0,202,0,0
S0555,CO012,11,0.0,0,202,0,0
S0556,CO012,11,0.0,0,202,0,0
S0557,CO012,11,0.0,0,202,0,0
S0558,CO012,11,0.0,0,202,0,0
S0559,CO012,11,0.0,0,202,0,0
S0560,CO012,11,0.0,0,202,0,0
S0562,CO012,11,0.0,0,202,0,0
S0563,CO012,11,0.0,0,202,0,0
S0565,CO012,11,0.0,0,202,0,0
S0566,CO012,11,0.0,0,202,0,0
S0567,CO012,11,0.0,0,202,0,0
S0568,CO012,11,0.0,0,202,0,0
S0569,CO012,11,0.0,0,202,0,0
S0570,CO012,11,0.0,0,202,0,0
S0574,CO012,11,0.0,0,202,0,0
S0575,CO012,11,0.0,0,202,0,0
S0576,CO012,11,0.0,0,202,0,0
S0579,CO012,11,0.0,0,202,0,0
S0580,CO012,11,0.0,0,202,0,0
S0581,CO012,11,0.0,0,202,0,0
S0582,CO012,11,0.0,0,202,0,0
S0583,CO012,11,0.0,0,202,0,0
S0585,CO012,11,0.0,0,202,0,0
S0586,CO012,11,0.0,0,202,0,0
S0587,CO012,11,0.0,0,202,0,0
S0588,CO012,11,0.0,0,202,0,0
S0589,CO012,11,0.0,0,202,0,0
S0590,CO012,11,0.0,0,202,0,0
S0591,CO012,11,0.0,0,202,0,0
S0592,CO012,11,0.0,0,202,0,0
S0593,CO012,11,0.0,0,202,0,0
S0594,CO012,11,0.0,0,202,0,0
S0597,CO012,11,0.0,0,202,0,0
S0599,CO012,11,0.0,0,202,0,0
S0600,CO012,11,0.0,0,202,0,0
S0601,CO012,11,0.0,0,202,0,0
S0602,CO012,11,0.0,0,202,0,0
S0603,CO012,11,0.0,0,202,0,0
S0604,CO012,11,0.0,0,202,0,0
S0605,CO012,11,0.0,0,202,0,0
S0607,CO012,11,0.0,0,202,0,0
S0608,CO012,11,0.0,0,202,0,0
S0609,CO012,11,0.0,0,202,0,0
S0612,CO012,11,0.0,0,202,0,0
S0613,CO012,11,0.0,0,202,0,0
S0614,CO012,11,0.0,0,202,0,0
S0615,CO012,11,0.0,0,202,0,0
S0616,CO012,11,0.0,0,202,0,0
S0617,CO012,11,0.0,0,202,0,0
S0618,CO012,11,0.0,0,202,0,0
S0619,CO012,11,0.0,0,202,0,0
S0620,CO012,11,0.0,0,202,0,0
S0622,CO012,11,0.0,0,202,0,0
S0625,CO012,11,0.0,0,202,0,0
S0626,CO012,11,0.0,0,202,0,0
S0627,CO012,11,0.0,0,202,0,0
S0628,CO012,11,0.0,0,202,0,0
S0629,CO012,11,0.0,0,202,0,0
S0631,CO012,11,0.0,0,202,0,0
S0633,CO012,11,0.0,0,202,0,0
S0634,CO012,11,0.0,0,202,0,0
S0636,CO012,11,0.0,0,202,0,0
S0637,CO012,11,0.0,0,202,0,0
S0640,CO012,11,0.0,0,202,0,0
S0641,CO012,11,0.0,0,202,0,0
S0642,CO012,11,0.0,0,202,0,0
S0643,CO012,11,0.0,0,202,0,0
S0647,CO012,11,0.0,0,202,0,0
S0649,CO012,11,0.0,0,202,0,0
S0650,CO012,11,0.0,0,202,0,0
S0651,CO012,11,0.0,0,202,0,0
S0653,CO012,11,0.0,0,202,0,0
S0654,CO012,11,0.0,0,202,0,0
S0656,CO012,11,0.0,0,202,0,0
S0657,CO012,11,0.0,0,202,0,0
S0658,CO012,11,0.0,0,202,0,0
S0660,CO012,11,0.0,0,202,0,0
S0661,CO012,11,0.0,0,202,0,0
S0662,CO012,11,0.0,0,202,0,0
S0663,CO012,11,0.0,0,202,0,0
S0665,CO012,11,0.0,0,202,0,0
S0666,CO012,11,0.0,0,202,0,0
S0667,CO012,11,0.0,0,202,0,0
S0669,CO012,11,0.0,0,202,0,0
S0670,CO012,11,0.0,0,202,0,0
S0671,CO012,11,0.0,0,202,0,0
S0672,CO012,11,0.0,0,202,0,0
S0673,CO012,11,0.0,0,202,0,0
S0674,CO012,11,0.0,0,202,0,0
S0675,CO012,11,0.0,0,202,0,0
S0677,CO012,11,0.0,0,202,0,0
S0679,CO012,11,0.0,0,202,0,0
S0680,CO012,11,0.0,0,202,0,0
S0681,CO012,11,0.0,0,202,0,0
S0682,CO012,11,0.0,0,202,0,0
S0683,CO012,11,0.0,0,202,0,0
S0686,CO012,11,0.0,0,202,0,0
S0687,CO012,11,0.0,0,202,0,0
S0690,CO012,11,0.0,0,202,0,0
S0691,CO012,11,0.0,0,202,0,0
S0693,CO012,11,0.0,0,202,0,0
S0694,CO012,11,0.0,0,202,0,0
S0695,CO012,11,0.0,0,202,0,0
S0696,CO012,11,0.0,0,202,0,0
S0697,CO012,11,0.0,0,202,0,0
S0699,CO012,11,0.0,0,202,0,0
S0700,CO012,11,0.0,0,202,0,0
S0701,CO012,11,0.0,0,202,0,0
S0702,CO012,11,0.0,0,202,0,0
S0703,CO012,11,0.0,0,202,0,0
S0704,CO012,11,0.0,0,202,0,0
S0705,CO012,11,0.0,0,202,0,0
S0706,CO012,11,0.0,0,202,0,0
S0708,CO012,11,0.0,0,202,0,0
S0709,CO012,11,0.0,0,202,0,0
S0710,CO012,11,0.0,0,202,0,0
S0711,CO012,11,0.0,0,202,0,0
S0713,CO012,11,0.0,0,202,0,0
S0714,CO012,11,0.0,0,202,0,0
S0715,CO012,11,0.0,0,202,0,0
S0716,CO012,11,0.0,0,202,0,0
S0717,CO012,11,0.0,0,202,0,0
S0718,CO012,11,0.0,0,202,0,0
S0721,CO012,11,0.0,0,202,0,0
S0722,CO012,11,0.0,0,202,0,0
S0723,CO012,11,0.0,0,202,0,0
S0724,CO012,11,0.0,0,202,0,0
S0725,CO012,11,0.0,0,202,0,0
S0727,CO012,11,0.0,0,202,0,0
S0728,CO012,11,0.0,0,202,0,0
S0729,CO012,11,0.0,0,202,0,0
S0732,CO012,11,0.0,0,202,0,0
S0733,CO012,11,0.0,0,202,0,0
S0734,CO012,11,0.0,0,202,0,0
S0735,CO012,11,0.0,0,202,0,0
S0740,CO012,11,0.0,0,202,0,0
S0741,CO012,11,0.0,0,202,0,0
S0742,CO012,11,0.0,0,202,0,0
S0743,CO012,11,0.0,0,202,0,0
S0746,CO012,11,0.0,0,202,0,0
S0747,CO012,11,0.0,0,202,0,0
S0748,CO012,11,0.0,0,202,0,0
S0753,CO012,11,0.0,0,202,0,0
S0754,CO012,11,0.0,0,202,0,0
S0755,CO012,11,0.0,0,202,0,0
S0756,CO012,11,0.0,0,202,0,0
S0757,CO012,11,0.0,0,202,0,0
S0759,CO012,11,0.0,0,202,0,0
S0760,CO012,11,0.0,0,202,0,0
S0761,CO012,11,0.0,0,202,0,0
S0762,CO012,11,0.0,0,202,0,0
S0763,CO012,11,0.0,0,202,0,0
S0764,CO012,11,0.0,0,202,0,0
S0765,CO012,11,0.0,0,202,0,0
S0766,CO012,11,0.0,0,202,0,0
S0767,CO012,11,0.0,0,202,0,0
S0768,CO012,11,0.0,0,202,0,0
S0770,CO012,11,0.0,0,202,0,0
S0774,CO012,11,0.0,0,202,0,0
S0776,CO012,11,0.0,0,202,0,0
S0777,CO012,11,0.0,0,202,0,0
S0778,CO012,11,0.0,0,202,0,0
S0779,CO012,11,0.0,0,202,0,0
S0780,CO012,11,0.0,0,202,0,0
S0781,CO012,11,0.0,0,202,0,0
S0782,CO012,11,0.0,0,202,0,0
S0783,CO012,11,0.0,0,202,0,0
S0784,CO012,11,0.0,0,202,0,0
S0785,CO012,11,0.0,0,202,0,0
S0786,CO012,11,0.0,0,202,0,0
S0787,CO012,11,0.0,0,202,0,0
S0788,CO012,11,0.0,0,202,0,0
S0790,CO012,11,0.0,0,202,0,0
S0791,CO012,11,0.0,0,202,0,0
S0792,CO012,11,0.0,0,202,0,0
S0793,CO012,11,0.0,0,202,0,0
S0794,CO012,11,0.0,0,202,0,0
S0795,CO012,11,0.0,0,202,0,0
S0796,CO012,11,0.0,0,202,0,0
S0797,CO012,11,0.0,0,202,0,0
S0798,CO012,11,0.0,0,202,0,0
S0800,CO012,11,0.0,0,202,0,0
S0747,CO013,12,0.5467,3,1,1,1
S0445,CO013,12,0.54,3,2,1,1
S0286,CO013,12,0.5358,3,3,1,1
S0082,CO013,12,0.5324,3,4,1,1
S0206,CO013,12,0.5242,3,5,1,1
S0468,CO013,12,0.5233,3,6,1,1
S0202,CO013,12,0.5224,3,7,1,1
S0452,CO013,12,0.5175,3,8,1,1
S0511,CO013,12,0.5149,3,9,1,1
S0119,CO013,12,0.5117,3,10,1,1
S0246,CO013,12,0.5107,3,11,1,1
S0548,CO013,12,0.4908,3,12,1,1
S0310,CO013,12,0.49,3,13,1,1
S0622,CO013,12,0.4892,3,14,1,1
S0578,CO013,12,0.4816,3,15,1,1
S0675,CO013,12,0.475,3,16,1,1
S0271,CO013,12,0.4742,3,17,1,1
S0397,CO013,12,0.4733,3,18,1,1
S0132,CO013,12,0.4725,3,19,1,1
S0368,CO013,12,0.4657,3,20,1,1
S0163,CO013,12,0.4642,3,21,1,1
S0158,CO013,12,0.4625,3,22,1,1
S0775,CO013,12,0.4625,3,22,1,1
S0056,CO013,12,0.4583,3,24,1,1
S0124,CO013,12,0.455,3,25,1,1
S0790,CO013,12,0.4542,3,26,1,1
S0438,CO013,12,0.4525,3,27,1,1
S0479,CO013,12,0.4525,3,27,1,1
S0583,CO013,12,0.4482,3,29,1,1
S0623,CO013,12,0.4466,3,30,1,1
S0680,CO013,12,0.445,3,31,1,1
S0179,CO013,12,0.4442,3,32,1,1
S0467,CO013,12,0.44,3,33,1,1
S0736,CO013,12,0.44,3,33,1,1
S0615,CO013,12,0.4374,3,35,1,1
S0176,CO013,12,0.4349,3,36,1,1
S0317,CO013,12,0.4316,2,37,1,1
S0460,CO013,12,0.4292,2,38,0,1
S0340,CO013,12,0.4242,2,39,1,1
S0295,CO013,12,0.4225,2,40,1,1
S0585,CO013,12,0.42,2,41,1,1
S0432,CO013,12,0.4176,2,42,1,1
S0171,CO013,12,0.4167,2,43,0,1
S0135,CO013,12,0.4166,2,44,1,1
S0079,CO013,12,0.4142,2,45,1,1
S0194,CO013,12,0.4133,2,46,1,1
S0141,CO013,12,0.4108,2,47,1,1
S0539,CO013,12,0.4108,2,47,1,1
S0151,CO013,12,0.4083,2,49,1,1
S0308,CO013,12,0.4049,2,50,1,1
S0200,CO013,12,0.4042,2,51,1,1
S0535,CO013,12,0.4042,2,51,1,1
S0638,CO013,12,0.4042,2,51,1,1
S0565,CO013,12,0.4016,2,54,0,1
S0799,CO013,12,0.4008,2,55,1,1
S0687,CO013,12,0.3991,2,56,0,1
S0613,CO013,12,0.3942,2,57,1,1
S0576,CO013,12,0.39,2,58,1,1
S0728,CO013,12,0.3833,2,59,1,1
S0798,CO013,12,0.3833,2,59,1,1
S0178,CO013,12,0.3824,2,61,1,1
S0662,CO013,12,0.38,2,62,1,1
S0314,CO013,12,0.3792,2,63,1,1
S0215,CO013,12,0.3775,2,64,1,1
S0365,CO013,12,0.3775,2,64,1,1
S0660,CO013,12,0.3767,2,66,1,1
S0185,CO013,12,0.375,2,67,0,1
S0030,CO013,12,0.3742,2,68,1,1
S0538,CO013,12,0.3742,2,68,0,1
S0164,CO013,12,0.3725,2,70,1,1
S0203,CO013,12,0.3708,2,71,1,1
S0297,CO013,12,0.3708,2,71,1,1
S0691,CO013,12,0.37,2,73,0,1
S0059,CO013,12,0.3683,2,74,1,1
S0021,CO013,12,0.3675,2,75,1,1
S0052,CO013,12,0.3675,2,75,1,1
S0707,CO013,12,0.3667,2,77,1,1
S0464,CO013,12,0.3633,2,78,1,1
S0709,CO013,12,0.3633,2,78,1,1
S0193,CO013,12,0.3625,2,80,1,1
S0367,CO013,12,0.3617,2,81,0,1
S0518,CO013,12,0.3617,2,81,1,1
S0484,CO013,12,0.36,2,83,1,1
S0047,CO013,12,0.3592,2,84,1,1
S0584,CO013,12,0.3583,2,85,1,1
S0773,CO013,12,0.3583,2,85,1,1
S0507,CO013,12,0.3567,2,87,1,1
S0473,CO013,12,0.3558,2,88,1,1
S0262,CO013,12,0.355,2,89,0,1
S0312,CO013,12,0.3542,2,90,0,1
S0408,CO013,12,0.3541,2,91,0,1
S0010,CO013,12,0.3525,2,92,1,1
S0488,CO013,12,0.3525,2,92,0,1
S0689,CO013,12,0.3525,2,92,0,1
S0508,CO013,12,0.3492,1,95,1,1
S0746,CO013,12,0.3492,1,95,0,1
S0094,CO013,12,0.3483,1,97,0,1
S0389,CO013,12,0.3483,1,97,0,1
S0734,CO013,12,0.3483,1,97,0,1
S0070,CO013,12,0.3467,1,100,0,1
S0685,CO013,12,0.3467,1,100,0,1
S0737,CO013,12,0.3458,1,102,0,1
S0006,CO013,12,0.345,1,103,1,1
S0234,CO013,12,0.3442,1,104,0,1
S0667,CO013,12,0.3442,1,104,0,1
S0043,CO013,12,0.3358,1,106,0,1
S0118,CO013,12,0.3358,1,106,0,1
S0232,CO013,12,0.3342,1,108,0,1
S0174,CO013,12,0.3333,1,109,0,1
S0559,CO013,12,0.3308,1,110,0,1
S0564,CO013,12,0.33,1,111,0,1
S0274,CO013,12,0.3283,1,112,0,1
S0659,CO013,12,0.3275,1,113,0,1
S0379,CO013,12,0.3267,1,114,0,1
S0412,CO013,12,0.3267,1,114,1,1
S0589,CO013,12,0.3267,1,114,0,1
S0108,CO013,12,0.3258,1,117,1,1
S0750,CO013,12,0.3242,1,118,0,1
S0123,CO013,12,0.3217,1,119,0,1
S0115,CO013,12,0.3208,1,120,1,1
S0216,CO013,12,0.3158,1,121,1,1
S0719,CO013,12,0.3158,1,121,0,1
S0672,CO013,12,0.315,1,123,0,1
S0300,CO013,12,0.3125,1,124,1,1
S0530,CO013,12,0.3108,1,125,0,1
S0611,CO013,12,0.3108,1,125,0,1
S0601,CO013,12,0.31,1,127,0,1
S0362,CO013,12,0.3092,1,128,0,1
S0722,CO013,12,0.3092,1,128,0,1
S0053,CO013,12,0.3083,1,130,0,1
S0014,CO013,12,0.3075,1,131,0,1
S0757,CO013,12,0.3075,1,131,0,1
S0175,CO013,12,0.3058,1,133,0,1
S0055,CO013,12,0.305,1,134,0,1
S0136,CO013,12,0.3025,1,135,0,1
S0469,CO013,12,0.3025,1,135,0,1
S0155,CO013,12,0.3,1,137,0,1
S0250,CO013,12,0.3,1,137,0,1
S0639,CO013,12,0.3,1,137,0,1
S0738,CO013,12,0.2999,1,140,0,1
S0605,CO013,12,0.2992,1,141,0,1
S0606,CO013,12,0.2983,1,142,0,1
S0698,CO013,12,0.295,1,143,0,1
S0282,CO013,12,0.2933,1,144,0,1
S0789,CO013,12,0.2917,1,145,0,1
S0696,CO013,12,0.2908,1,146,0,1
S0627,CO013,12,0.29,1,147,0,1
S0534,CO013,12,0.2875,1,148,0,1
S0712,CO013,12,0.2875,1,148,0,1
S0596,CO013,12,0.2867,1,150,0,1
S0095,CO013,12,0.285,1,151,0,1
S0437,CO013,12,0.2833,1,152,0,1
S0630,CO013,12,0.2833,1,152,0,1
S0217,CO013,12,0.2825,1,154,0,1
S0454,CO013,12,0.28,1,155,0,1
S0031,CO013,12,0.2792,1,156,0,1
S0036,CO013,12,0.2792,1,156,0,1
S0239,CO013,12,0.2792,1,156,0,1
S0359,CO013,12,0.2792,1,156,0,1
S0684,CO013,12,0.2767,1,160,0,1
S0127,CO013,12,0.275,1,161,0,1
S0321,CO013,12,0.275,1,161,0,1
S0688,CO013,12,0.2742,0,163,0,1
S0752,CO013,12,0.2742,0,163,0,1
S0002,CO013,12,0.2717,0,165,0,1
S0406,CO013,12,0.2717,0,165,0,1
S0485,CO013,12,0.2717,0,165,0,1
S0618,CO013,12,0.2717,0,165,0,1
S0427,CO013,12,0.2708,0,169,0,1
S0758,CO013,12,0.2708,0,169,0,1
S0148,CO013,12,0.27,0,171,0,1
S0457,CO013,12,0.27,0,171,0,1
S0749,CO013,12,0.2692,0,173,0,1
S0567,CO013,12,0.2675,0,174,0,1
S0370,CO013,12,0.2667,0,175,0,1
S0651,CO013,12,0.2667,0,175,0,1
S0162,CO013,12,0.2658,0,177,0,1
S0426,CO013,12,0.2633,0,178,0,1
S0245,CO013,12,0.26,0,179,0,1
S0264,CO013,12,0.26,0,179,0,1
S0261,CO013,12,0.2592,0,181,0,1
S0309,CO013,12,0.2592,0,181,0,1
S0360,CO013,12,0.2592,0,181,0,1
S0471,CO013,12,0.2592,0,181,0,1
S0570,CO013,12,0.2592,0,181,0,1
S0423,CO013,12,0.2575,0,186,0,1
S0624,CO013,12,0.2575,0,186,0,1
S0384,CO013,12,0.2558,0,188,0,1
S0045,CO013,12,0.255,0,189,0,1
S0188,CO013,12,0.2533,0,190,0,1
S0248,CO013,12,0.2517,0,191,0,1
S0422,CO013,12,0.25,0,192,0,1
S0011,CO013,12,0.2492,0,193,0,1
S0081,CO013,12,0.245,0,194,0,1
S0352,CO013,12,0.245,0,194,0,1
S0610,CO013,12,0.245,0,194,0,1
S0157,CO013,12,0.2442,0,197,0,1
S0102,CO013,12,0.2425,0,198,0,1
S0160,CO013,12,0.2417,0,199,0,1
S0211,CO013,12,0.2417,0,199,0,1
S0543,CO013,12,0.2417,0,199,0,1
S0086,CO013,12,0.24,0,202,0,1
S0302,CO013,12,0.24,0,202,0,1
S0294,CO013,12,0.2375,0,204,0,1
S0514,CO013,12,0.2375,0,204,0,1
S0144,CO013,12,0.2374,0,206,0,1
S0181,CO013,12,0.2367,0,207,0,1
S0057,CO013,12,0.2358,0,208,0,1
S0676,CO013,12,0.2342,0,209,0,1
S0096,CO013,12,0.2333,0,210,0,1
S0042,CO013,12,0.2325,0,211,0,1
S0283,CO013,12,0.2317,0,212,0,1
S0772,CO013,12,0.23,0,213,0,1
S0284,CO013,12,0.2292,0,214,0,1
S0501,CO013,12,0.2292,0,214,0,1
S0097,CO013,12,0.2275,0,216,0,1
S0116,CO013,12,0.225,0,217,0,1
S0191,CO013,12,0.225,0,217,0,1
S0394,CO013,12,0.225,0,217,0,1
S0599,CO013,12,0.225,0,217,0,1
S0690,CO013,12,0.225,0,217,0,1
S0067,CO013,12,0.2242,0,222,0,1
S0730,CO013,12,0.2242,0,222,0,1
S0735,CO013,12,0.2242,0,222,0,1
S0275,CO013,12,0.2225,0,225,0,1
S0600,CO013,12,0.2225,0,225,0,1
S0677,CO013,12,0.2208,0,227,0,1
S0197,CO013,12,0.2192,0,228,0,1
S0711,CO013,12,0.2192,0,228,0,1
S0674,CO013,12,0.2175,0,230,0,1
S0227,CO013,12,0.2167,0,231,0,1
S0238,CO013,12,0.2167,0,231,0,1
S0555,CO013,12,0.2158,0,233,0,1
S0531,CO013,12,0.215,0,234,0,1
S0142,CO013,12,0.2125,0,235,0,1
S0325,CO013,12,0.2125,0,235,0,1
S0303,CO013,12,0.2092,0,237,0,1
S0338,CO013,12,0.2083,0,238,0,1
S0017,CO013,12,0.2075,0,239,0,1
S0785,CO013,12,0.2075,0,239,0,1
S0112,CO013,12,0.2042,0,241,0,1
S0573,CO013,12,0.2042,0,241,0,1
S0147,CO013,12,0.2033,0,243,0,1
S0732,CO013,12,0.2017,0,244,0,1
S0207,CO013,12,0.1992,0,245,0,1
S0481,CO013,12,0.1992,0,245,0,1
S0004,CO013,12,0.195,0,247,0,1
S0648,CO013,12,0.1917,0,248,0,1
S0058,CO013,12,0.1875,0,249,0,1
S0330,CO013,12,0.1875,0,249,0,1
S0568,CO013,12,0.1842,0,251,0,1
S0540,CO013,12,0.1833,0,252,0,1
S0277,CO013,12,0.1792,0,253,0,1
S0327,CO013,12,0.1792,0,253,0,1
S0550,CO013,12,0.1792,0,253,0,1
S0692,CO013,12,0.1792,0,253,0,1
S0122,CO013,12,0.175,0,257,0,1
S0166,CO013,12,0.175,0,257,0,1
S0192,CO013,12,0.175,0,257,0,1
S0324,CO013,12,0.175,0,257,0,1
S0003,CO013,12,0.1742,0,261,0,1
S0292,CO013,12,0.1708,0,262,0,1
S0276,CO013,12,0.1675,0,263,0,1
S0545,CO013,12,0.1667,0,264,0,1
S0594,CO013,12,0.1667,0,264,0,1
S0414,CO013,12,0.1625,0,266,0,1
S0635,CO013,12,0.1625,0,266,0,1
S0645,CO013,12,0.1625,0,266,0,1
S0720,CO013,12,0.1625,0,266,0,1
S0795,CO013,12,0.1625,0,266,0,1
S0146,CO013,12,0.1617,0,271,0,1
S0593,CO013,12,0.16,0,272,0,1
S0403,CO013,12,0.1583,0,273,0,1
S0713,CO013,12,0.1575,0,274,0,1
S0033,CO013,12,0.1542,0,275,0,1
S0717,CO013,12,0.1542,0,275,0,1
S0401,CO013,12,0.15,0,277,0,1
S0577,CO013,12,0.15,0,277,0,1
S0745,CO013,12,0.1458,0,279,0,1
S0229,CO013,12,0.145,0,280,0,1
S0499,CO013,12,0.145,0,280,0,1
S0415,CO013,12,0.14,0,282,0,1
S0786,CO013,12,0.1375,0,283,0,1
S0140,CO013,12,0.1292,0,284,0,1
S0420,CO013,12,0.1292,0,284,0,1
S0425,CO013,12,0.1292,0,284,0,1
S0652,CO013,12,0.1292,0,284,0,1
S0259,CO013,12,0.125,0,288,0,1
S0513,CO013,12,0.0875,0,289,0,1
S0436,CO013,12,0.075,0,290,0,1
S0632,CO013,12,0.0617,0,291,0,1
S0195,CO013,12,0.06,0,292,0,1
S0587,CO013,12,0.0417,0,293,0,1
S0342,CO013,12,0.0375,0,294,0,1
S0251,CO013,12,0.0125,0,295,0,1
S0655,CO013,12,0.0125,0,295,0,1
S0001,CO013,12,0.0,0,297,0,0
S0005,CO013,12,0.0,0,297,0,0
S0007,CO013,12,0.0,0,297,0,0
S0008,CO013,12,0.0,0,297,0,0
S0009,CO013,12,0.0,0,297,0,0
S0012,CO013,12,0.0,0,297,0,0
S0013,CO013,12,0.0,0,297,0,0
S0015,CO013,12,0.0,0,297,0,0
S0016,CO013,12,0.0,0,297,0,0
S0018,CO013,12,0.0,0,297,0,0
S0019,CO013,12,0.0,0,297,0,0
S0020,CO013,12,0.0,0,297,0,0
S0022,CO013,12,0.0,0,297,0,0
S0023,CO013,12,0.0,0,297,0,0
S0024,CO013,12,0.0,0,297,0,0
S0025,CO013,12,0.0,0,297,0,0
S0026,CO013,12,0.0,0,297,0,0
S0027,CO013,12,0.0,0,297,0,0
S0028,CO013,12,0.0,0,297,0,0
S0029,CO013,12,0.0,0,297,0,0
S0032,CO013,12,0.0,0,297,0,0
S0034,CO013,12,0.0,0,297,0,0
S0035,CO013,12,0.0,0,297,0,0
S0037,CO013,12,0.0,0,297,0,0
S0038,CO013,12,0.0,0,297,0,0
S0039,CO013,12,0.0,0,297,0,0
S0040,CO013,12,0.0,0,297,0,0
S0041,CO013,12,0.0,0,297,0,0
S0044,CO013,12,0.0,0,297,0,0
S0046,CO013,12,0.0,0,297,0,0
S0048,CO013,12,0.0,0,297,0,0
S0049,CO013,12,0.0,0,297,0,0
S0050,CO013,12,0.0,0,297,0,0
S0051,CO013,12,0.0,0,297,0,0
S0054,CO013,12,0.0,0,297,0,0
S0060,CO013,12,0.0,0,297,0,0
S0061,CO013,12,0.0,0,297,0,0
S0062,CO013,12,0.0,0,297,0,0
S0063,CO013,12,0.0,0,297,0,0
S0064,CO013,12,0.0,0,297,0,0
S0065,CO013,12,0.0,0,297,0,0
S0066,CO013,12,0.0,0,297,0,0
S0068,CO013,12,0.0,0,297,0,0
S0069,CO013,12,0.0,0,297,0,0
S0071,CO013,12,0.0,0,297,0,0
S0072,CO013,12,0.0,0,297,0,0
S0073,CO013,12,0.0,0,297,0,0
S0074,CO013,12,0.0,0,297,0,0
S0075,CO013,12,0.0,0,297,0,0
S0076,CO013,12,0.0,0,297,0,0
S0077,CO013,12,0.0,0,297,0,0
S0078,CO013,12,0.0,0,297,0,0
S0080,CO013,12,0.0,0,297,0,0
S0083,CO013,12,0.0,0,297,0,0
S0084,CO013,12,0.0,0,297,0,0
S0085,CO013,12,0.0,0,297,0,0
